Upper_xs,Upper_vs,Upper_ts,Upper_timestamps,Lower_xs,Lower_vs,Lower_ts,Lower_timestamps,Esf_xs,Esf_vs,Esf_ts,Esf_timestamps,Upper_absolute_ts,Lower_absolute_ts,Esf_absolute_ts
0,0,0,2020-07-22 08:39:59.999,0,0,7.497,2020-07-22 08:40:07.496,0,0,0,2020-07-22 08:39:59.999,0,7.497,0
0.00801785321573422,0.577217197845218,0.1,2020-07-22 08:40:00.099,0.00801785321573422,0.577217197845218,7.597,2020-07-22 08:40:07.596,0.00801785321573422,0.577217197845218,0.1,2020-07-22 08:40:00.099,0.1,7.597,0.1
0.0320638255931588,1.15402444559404,0.2,2020-07-22 08:40:00.199,0.0320638255931588,1.15402444559404,7.697,2020-07-22 08:40:07.696,0.0320638255931588,1.15402444559404,0.2,2020-07-22 08:40:00.199,0.2,7.697,0.2
0.0721265184630374,1.7304209397392,0.3,2020-07-22 08:40:00.299,0.0721265184630374,1.7304209397392,7.797,2020-07-22 08:40:07.796,0.0721265184630374,1.7304209397392,0.3,2020-07-22 08:40:00.299,0.3,7.797,0.3
0.128194510876909,2.30640587968421,0.4,2020-07-22 08:40:00.399,0.128194510876909,2.30640587968421,7.897,2020-07-22 08:40:07.896,0.128194510876909,2.30640587968421,0.4,2020-07-22 08:40:00.399,0.4,7.897,0.4
0.200256359687977,2.88197846774567,0.5,2020-07-22 08:40:00.499,0.200256359687977,2.88197846774567,7.997,2020-07-22 08:40:07.996,0.200256359687977,2.88197846774567,0.5,2020-07-22 08:40:00.499,0.5,7.997,0.5
0.288300599632055,3.45713790915554,0.6,2020-07-22 08:40:00.599,0.288300599632055,3.45713790915554,8.097,2020-07-22 08:40:08.096,0.288300599632055,3.45713790915554,0.6,2020-07-22 08:40:00.599,0.6,8.097,0.6
0.39231574340859,4.03188341206345,0.7,2020-07-22 08:40:00.699,0.39231574340859,4.03188341206345,8.197,2020-07-22 08:40:08.196,0.39231574340859,4.03188341206345,0.7,2020-07-22 08:40:00.699,0.7,8.197,0.7
0.512290281761727,4.60621418753886,0.8,2020-07-22 08:40:00.799,0.512290281761727,4.60621418753886,8.297,2020-07-22 08:40:08.296,0.512290281761727,4.60621418753886,0.8,2020-07-22 08:40:00.799,0.8,8.297,0.8
0.648212683561459,5.18012944957322,0.9,2020-07-22 08:40:00.899,0.648212683561459,5.18012944957322,8.397,2020-07-22 08:40:08.396,0.648212683561459,5.18012944957322,0.9,2020-07-22 08:40:00.899,0.9,8.397,0.9
0.80007139588481,5.75362841508215,1,2020-07-22 08:40:00.999,0.80007139588481,5.75362841508215,8.497,2020-07-22 08:40:08.496,0.80007139588481,5.75362841508215,1,2020-07-22 08:40:00.999,1,8.497,1
0.967854844097103,6.3267103039075,1.1,2020-07-22 08:40:01.099,0.967854844097103,6.3267103039075,8.597,2020-07-22 08:40:08.596,0.967854844097103,6.3267103039075,1.1,2020-07-22 08:40:01.099,1.1,8.597,1.1
1.15155143193326,6.89937433881941,1.2,2020-07-22 08:40:01.199,1.15155143193326,6.89937433881941,8.697,2020-07-22 08:40:08.696,1.15155143193326,6.89937433881941,1.2,2020-07-22 08:40:01.199,1.2,8.697,1.2
1.3511495415792,7.47161974551831,1.3,2020-07-22 08:40:01.299,1.3511495415792,7.47161974551831,8.797,2020-07-22 08:40:08.796,1.3511495415792,7.47161974551831,1.3,2020-07-22 08:40:01.299,1.3,8.797,1.3
1.5666375337532,8.04344575263688,1.4,2020-07-22 08:40:01.399,1.5666375337532,8.04344575263688,8.897,2020-07-22 08:40:08.896,1.5666375337532,8.04344575263688,1.4,2020-07-22 08:40:01.399,1.4,8.897,1.4
1.79800374778746,8.61485159174204,1.5,2020-07-22 08:40:01.499,1.79800374778746,8.61485159174204,8.997,2020-07-22 08:40:08.996,1.79800374778746,8.61485159174204,1.5,2020-07-22 08:40:01.499,1.5,8.997,1.5
2.04523650170957,9.18583649733675,1.6,2020-07-22 08:40:01.599,2.04523650170957,9.18583649733675,9.097,2020-07-22 08:40:09.096,2.04523650170957,9.18583649733675,1.6,2020-07-22 08:40:01.599,1.6,9.097,1.6
2.30832409232411,9.75639970686196,1.7,2020-07-22 08:40:01.699,2.30832409232411,9.75639970686196,9.197,2020-07-22 08:40:09.196,2.30832409232411,9.75639970686196,1.7,2020-07-22 08:40:01.699,1.7,9.197,1.7
