Upper_xs,Upper_vs,Upper_ts,Upper_timestamps,Lower_xs,Lower_vs,Lower_ts,Lower_timestamps,Upper_absolute_ts,Lower_absolute_ts
0,159.999,0,2020-07-22 09:48:47.000,0,159.999,2.208,2020-07-22 09:48:49.208,0,2.208
4.44564608909418,160.087503445889,0.1,2020-07-22 09:48:47.100,4.44564608909418,160.087503445889,2.308,2020-07-22 09:48:49.308,0.1,2.308
8.89252118481333,160.087503445889,0.2,2020-07-22 09:48:47.200,8.89252118481333,160.087503445889,2.408,2020-07-22 09:48:49.408,0.2,2.408
13.3393962805325,160.087503445889,0.3,2020-07-22 09:48:47.300,13.3393962805325,160.087503445889,2.508,2020-07-22 09:48:49.508,0.3,2.508
17.7862713762516,160.087503445889,0.4,2020-07-22 09:48:47.400,17.7862713762516,160.087503445889,2.608,2020-07-22 09:48:49.608,0.4,2.608
22.2331464719708,160.087503445889,0.5,2020-07-22 09:48:47.500,22.2331464719708,160.087503445889,2.708,2020-07-22 09:48:49.708,0.5,2.708
26.6800215676899,160.087503445889,0.6,2020-07-22 09:48:47.600,26.6800215676899,160.087503445889,2.808,2020-07-22 09:48:49.808,0.6,2.808
31.126896663409,160.087503445889,0.7,2020-07-22 09:48:47.700,31.126896663409,160.087503445889,2.908,2020-07-22 09:48:49.908,0.7,2.908
35.5737717591282,160.087503445889,0.8,2020-07-22 09:48:47.800,35.5737717591282,160.087503445889,3.008,2020-07-22 09:48:50.008,0.8,3.008
40.0206468548473,160.087503445889,0.9,2020-07-22 09:48:47.900,40.0206468548473,160.087503445889,3.108,2020-07-22 09:48:50.108,0.9,3.108
44.4675219505665,160.087503445889,1,2020-07-22 09:48:48.000,44.4675219505665,160.087503445889,3.208,2020-07-22 09:48:50.208,1,3.208
48.9143970462856,160.087503445889,1.1,2020-07-22 09:48:48.100,48.9143970462856,160.087503445889,3.308,2020-07-22 09:48:50.308,1.1,3.308
53.3612721420048,160.087503445889,1.2,2020-07-22 09:48:48.200,53.3612721420048,160.087503445889,3.408,2020-07-22 09:48:50.408,1.2,3.408
57.8081472377239,160.087503445889,1.3,2020-07-22 09:48:48.300,57.8081472377239,160.087503445889,3.508,2020-07-22 09:48:50.508,1.3,3.508
62.2550223334431,160.087503445889,1.4,2020-07-22 09:48:48.400,62.2550223334431,160.087503445889,3.608,2020-07-22 09:48:50.608,1.4,3.608
66.7018974291622,160.087503445889,1.5,2020-07-22 09:48:48.500,66.7018974291622,160.087503445889,3.708,2020-07-22 09:48:50.708,1.5,3.708
71.1487725248814,160.087503445889,1.6,2020-07-22 09:48:48.600,71.1487725248814,160.087503445889,3.808,2020-07-22 09:48:50.808,1.6,3.808
75.5956476206005,160.087503445889,1.7,2020-07-22 09:48:48.700,75.5956476206005,160.087503445889,3.908,2020-07-22 09:48:50.908,1.7,3.908
80.0425227163197,160.087503445889,1.8,2020-07-22 09:48:48.800,80.0425227163197,160.087503445889,4.008,2020-07-22 09:48:51.008,1.8,4.008
84.4893978120388,160.087503445889,1.9,2020-07-22 09:48:48.900,84.4893978120388,160.087503445889,4.108,2020-07-22 09:48:51.108,1.9,4.108
88.936272907758,160.087503445889,2,2020-07-22 09:48:49.000,88.936272907758,160.087503445889,4.208,2020-07-22 09:48:51.208,2,4.208
93.3831480034771,160.087503445889,2.1,2020-07-22 09:48:49.100,93.3831480034771,160.087503445889,4.308,2020-07-22 09:48:51.308,2.1,4.308
97.8300230991963,160.087503445889,2.2,2020-07-22 09:48:49.200,97.8300230991963,160.087503445889,4.408,2020-07-22 09:48:51.408,2.2,4.408
102.276898194915,160.087503445889,2.3,2020-07-22 09:48:49.300,102.276898194915,160.087503445889,4.508,2020-07-22 09:48:51.508,2.3,4.508
106.723773290635,160.087503445889,2.4,2020-07-22 09:48:49.400,106.723773290635,160.087503445889,4.608,2020-07-22 09:48:51.608,2.4,4.608
111.170648386354,160.087503445889,2.5,2020-07-22 09:48:49.500,111.170648386354,160.087503445889,4.708,2020-07-22 09:48:51.708,2.5,4.708
115.617523482073,160.087503445889,2.6,2020-07-22 09:48:49.600,115.617523482073,160.087503445889,4.808,2020-07-22 09:48:51.808,2.6,4.808
120.064398577792,160.087503445889,2.7,2020-07-22 09:48:49.700,120.064398577792,160.087503445889,4.908,2020-07-22 09:48:51.908,2.7,4.908
124.511273673511,160.087503445889,2.8,2020-07-22 09:48:49.800,124.511273673511,160.087503445889,5.008,2020-07-22 09:48:52.008,2.8,5.008
128.95814876923,160.087503445889,2.9,2020-07-22 09:48:49.900,128.95814876923,160.087503445889,5.108,2020-07-22 09:48:52.108,2.9,5.108
133.405023864949,160.087503445889,3,2020-07-22 09:48:50.000,133.405023864949,160.087503445889,5.208,2020-07-22 09:48:52.208,3,5.208
137.851898960669,160.087503445889,3.1,2020-07-22 09:48:50.100,137.851898960669,160.087503445889,5.308,2020-07-22 09:48:52.308,3.1,5.308
142.298774056388,160.087503445889,3.2,2020-07-22 09:48:50.200,142.298774056388,160.087503445889,5.408,2020-07-22 09:48:52.408,3.2,5.408
146.745649152107,160.087503445889,3.3,2020-07-22 09:48:50.300,146.745649152107,160.087503445889,5.508,2020-07-22 09:48:52.508,3.3,5.508
151.192524247826,160.087503445889,3.4,2020-07-22 09:48:50.400,151.192524247826,160.087503445889,5.608,2020-07-22 09:48:52.608,3.4,5.608
155.639399343545,160.087503445889,3.5,2020-07-22 09:48:50.500,155.639399343545,160.087503445889,5.708,2020-07-22 09:48:52.708,3.5,5.708
160.086274439264,160.087503445889,3.6,2020-07-22 09:48:50.600,160.086274439264,160.087503445889,5.808,2020-07-22 09:48:52.808,3.6,5.808
164.533149534983,160.087503445889,3.7,2020-07-22 09:48:50.700,164.533149534983,160.087503445889,5.908,2020-07-22 09:48:52.908,3.7,5.908
168.980024630703,160.087503445889,3.8,2020-07-22 09:48:50.800,168.980024630703,160.087503445889,6.008,2020-07-22 09:48:53.008,3.8,6.008
173.426899726422,160.087503445889,3.9,2020-07-22 09:48:50.900,173.426899726422,160.087503445889,6.108,2020-07-22 09:48:53.108,3.9,6.108
177.873774822141,160.087503445889,4,2020-07-22 09:48:51.000,177.873774822141,160.087503445889,6.208,2020-07-22 09:48:53.208,4,6.208
182.32064991786,160.087503445889,4.1,2020-07-22 09:48:51.100,182.32064991786,160.087503445889,6.308,2020-07-22 09:48:53.308,4.1,6.308
186.767525013579,160.087503445889,4.2,2020-07-22 09:48:51.200,186.767525013579,160.087503445889,6.408,2020-07-22 09:48:53.408,4.2,6.408
191.214400109298,160.087503445889,4.3,2020-07-22 09:48:51.300,191.214400109298,160.087503445889,6.508,2020-07-22 09:48:53.508,4.3,6.508
195.661275205018,160.087503445889,4.4,2020-07-22 09:48:51.400,195.661275205018,160.087503445889,6.608,2020-07-22 09:48:53.608,4.4,6.608
200.108150300737,160.087503445889,4.5,2020-07-22 09:48:51.500,200.108150300737,160.087503445889,6.708,2020-07-22 09:48:53.708,4.5,6.708
204.555025396456,160.087503445889,4.6,2020-07-22 09:48:51.600,204.555025396456,160.087503445889,6.808,2020-07-22 09:48:53.808,4.6,6.808
209.001900492175,160.087503445889,4.7,2020-07-22 09:48:51.700,209.001900492175,160.087503445889,6.908,2020-07-22 09:48:53.908,4.7,6.908
