Upper_xs,Upper_vs,Upper_ts,Upper_timestamps,Lower_xs,Lower_vs,Lower_ts,Lower_timestamps,Upper_absolute_ts,Lower_absolute_ts
0,159.999,0,2020-07-22 07:51:54.999,0,159.999,5.418,2020-07-22 07:52:00.417,0,5.418
4.44564608909418,160.087503445889,0.1,2020-07-22 07:51:55.099,4.44564608909418,160.087503445889,5.518,2020-07-22 07:52:00.517,0.1,5.518
8.89252118481333,160.087503445889,0.2,2020-07-22 07:51:55.199,8.89252118481333,160.087503445889,5.618,2020-07-22 07:52:00.617,0.2,5.618
13.3393962805325,160.087503445889,0.3,2020-07-22 07:51:55.299,13.3393962805325,160.087503445889,5.718,2020-07-22 07:52:00.717,0.3,5.718
17.7862713762516,160.087503445889,0.4,2020-07-22 07:51:55.399,17.7862713762516,160.087503445889,5.818,2020-07-22 07:52:00.817,0.4,5.818
22.2331464719708,160.087503445889,0.5,2020-07-22 07:51:55.499,22.2331464719708,160.087503445889,5.918,2020-07-22 07:52:00.917,0.5,5.918
26.6800215676899,160.087503445889,0.6,2020-07-22 07:51:55.599,26.6800215676899,160.087503445889,6.018,2020-07-22 07:52:01.017,0.6,6.018
31.126896663409,160.087503445889,0.7,2020-07-22 07:51:55.699,31.126896663409,160.087503445889,6.118,2020-07-22 07:52:01.117,0.7,6.118
35.5737717591282,160.087503445889,0.8,2020-07-22 07:51:55.799,35.5737717591282,160.087503445889,6.218,2020-07-22 07:52:01.217,0.8,6.218
40.0206468548473,160.087503445889,0.9,2020-07-22 07:51:55.899,40.0206468548473,160.087503445889,6.318,2020-07-22 07:52:01.317,0.9,6.318
44.4675219505665,160.087503445889,1,2020-07-22 07:51:55.999,44.4675219505665,160.087503445889,6.418,2020-07-22 07:52:01.417,1,6.418
48.9143970462856,160.087503445889,1.1,2020-07-22 07:51:56.099,48.9143970462856,160.087503445889,6.518,2020-07-22 07:52:01.517,1.1,6.518
53.3612721420048,160.087503445889,1.2,2020-07-22 07:51:56.199,53.3612721420048,160.087503445889,6.618,2020-07-22 07:52:01.617,1.2,6.618
57.8081472377239,160.087503445889,1.3,2020-07-22 07:51:56.299,57.8081472377239,160.087503445889,6.718,2020-07-22 07:52:01.717,1.3,6.718
62.2550223334431,160.087503445889,1.4,2020-07-22 07:51:56.399,62.2550223334431,160.087503445889,6.818,2020-07-22 07:52:01.817,1.4,6.818
66.7018974291622,160.087503445889,1.5,2020-07-22 07:51:56.499,66.7018974291622,160.087503445889,6.918,2020-07-22 07:52:01.917,1.5,6.918
71.1487725248814,160.087503445889,1.6,2020-07-22 07:51:56.599,71.1487725248814,160.087503445889,7.018,2020-07-22 07:52:02.017,1.6,7.018
75.5956476206005,160.087503445889,1.7,2020-07-22 07:51:56.699,75.5956476206005,160.087503445889,7.118,2020-07-22 07:52:02.117,1.7,7.118
80.0425227163197,160.087503445889,1.8,2020-07-22 07:51:56.799,80.0425227163197,160.087503445889,7.218,2020-07-22 07:52:02.217,1.8,7.218
84.4893978120388,160.087503445889,1.9,2020-07-22 07:51:56.899,84.4893978120388,160.087503445889,7.318,2020-07-22 07:52:02.317,1.9,7.318
88.936272907758,160.087503445889,2,2020-07-22 07:51:56.999,88.936272907758,160.087503445889,7.418,2020-07-22 07:52:02.417,2,7.418
93.3831480034771,160.087503445889,2.1,2020-07-22 07:51:57.099,93.3831480034771,160.087503445889,7.518,2020-07-22 07:52:02.517,2.1,7.518
97.8300230991963,160.087503445889,2.2,2020-07-22 07:51:57.199,97.8300230991963,160.087503445889,7.618,2020-07-22 07:52:02.617,2.2,7.618
102.276898194915,160.087503445889,2.3,2020-07-22 07:51:57.299,102.276898194915,160.087503445889,7.718,2020-07-22 07:52:02.717,2.3,7.718
106.723773290635,160.087503445889,2.4,2020-07-22 07:51:57.399,106.723773290635,160.087503445889,7.818,2020-07-22 07:52:02.817,2.4,7.818
111.170648386354,160.087503445889,2.5,2020-07-22 07:51:57.499,111.170648386354,160.087503445889,7.918,2020-07-22 07:52:02.917,2.5,7.918
115.617523482073,160.087503445889,2.6,2020-07-22 07:51:57.599,115.617523482073,160.087503445889,8.018,2020-07-22 07:52:03.017,2.6,8.018
120.064398577792,160.087503445889,2.7,2020-07-22 07:51:57.699,120.064398577792,160.087503445889,8.118,2020-07-22 07:52:03.117,2.7,8.118
124.511273673511,160.087503445889,2.8,2020-07-22 07:51:57.799,124.511273673511,160.087503445889,8.218,2020-07-22 07:52:03.217,2.8,8.218
128.95814876923,160.087503445889,2.9,2020-07-22 07:51:57.899,128.95814876923,160.087503445889,8.318,2020-07-22 07:52:03.317,2.9,8.318
133.405023864949,160.087503445889,3,2020-07-22 07:51:57.999,133.405023864949,160.087503445889,8.418,2020-07-22 07:52:03.417,3,8.418
137.851898960669,160.087503445889,3.1,2020-07-22 07:51:58.099,137.851898960669,160.087503445889,8.518,2020-07-22 07:52:03.517,3.1,8.518
142.298774056388,160.087503445889,3.2,2020-07-22 07:51:58.199,142.298774056388,160.087503445889,8.618,2020-07-22 07:52:03.617,3.2,8.618
146.745649152107,160.087503445889,3.3,2020-07-22 07:51:58.299,146.745649152107,160.087503445889,8.718,2020-07-22 07:52:03.717,3.3,8.718
151.192524247826,160.087503445889,3.4,2020-07-22 07:51:58.399,151.192524247826,160.087503445889,8.818,2020-07-22 07:52:03.817,3.4,8.818
155.639399343545,160.087503445889,3.5,2020-07-22 07:51:58.499,155.639399343545,160.087503445889,8.918,2020-07-22 07:52:03.917,3.5,8.918
160.086274439264,160.087503445889,3.6,2020-07-22 07:51:58.599,160.086274439264,160.087503445889,9.018,2020-07-22 07:52:04.017,3.6,9.018
164.533149534983,160.087503445889,3.7,2020-07-22 07:51:58.699,164.533149534983,160.087503445889,9.118,2020-07-22 07:52:04.117,3.7,9.118
168.980024630703,160.087503445889,3.8,2020-07-22 07:51:58.799,168.980024630703,160.087503445889,9.218,2020-07-22 07:52:04.217,3.8,9.218
