Upper_xs,Upper_vs,Upper_ts,Upper_timestamps,Lower_xs,Lower_vs,Lower_ts,Lower_timestamps,Esf_xs,Esf_vs,Esf_ts,Esf_timestamps,Upper_absolute_ts,Lower_absolute_ts,Esf_absolute_ts
0,139,0,2020-07-22 08:35:41.000,0,139,2.346,2020-07-22 08:35:43.346,0,139,0,2020-07-22 08:35:41.000,0,2.346,0
3.86313594749548,139.145745517281,0.1,2020-07-22 08:35:41.100,3.86313594749548,139.145745517281,2.446,2020-07-22 08:35:43.446,3.86313594749548,139.145745517281,0.1,2020-07-22 08:35:41.100,0.1,2.446,0.1
7.7303168217665,139.291234794524,0.2,2020-07-22 08:35:41.200,7.7303168217665,139.291234794524,2.546,2020-07-22 08:35:43.546,7.7303168217665,139.291234794524,0.2,2020-07-22 08:35:41.200,0.2,2.546,0.2
11.6015355105936,139.436468231929,0.3,2020-07-22 08:35:41.300,11.6015355105936,139.436468231929,2.646,2020-07-22 08:35:43.646,11.6015355105936,139.436468231929,0.3,2020-07-22 08:35:41.300,0.3,2.646,0.3
15.4767849128678,139.581446229259,0.4,2020-07-22 08:35:41.400,15.4767849128678,139.581446229259,2.746,2020-07-22 08:35:43.746,15.4767849128678,139.581446229259,0.4,2020-07-22 08:35:41.400,0.4,2.746,0.4
19.3560579385787,139.726169185837,0.5,2020-07-22 08:35:41.500,19.3560579385787,139.726169185837,2.846,2020-07-22 08:35:43.846,19.3560579385787,139.726169185837,0.5,2020-07-22 08:35:41.500,0.5,2.846,0.5
23.2393475088021,139.870637500549,0.6,2020-07-22 08:35:41.600,23.2393475088021,139.870637500549,2.946,2020-07-22 08:35:43.946,23.2393475088021,139.870637500549,0.6,2020-07-22 08:35:41.600,0.6,2.946,0.6
27.1266465556878,140.014851571839,0.7,2020-07-22 08:35:41.700,27.1266465556878,140.014851571839,3.046,2020-07-22 08:35:44.046,27.125311240885,139.902713306459,0.7,2020-07-22 08:35:41.700,0.7,3.046,0.7
31.0159479882389,140.014851571839,0.8,2020-07-22 08:35:41.800,31.0159479882389,140.014851571839,3.146,2020-07-22 08:35:44.146,31.0114977216199,139.902713306459,0.8,2020-07-22 08:35:41.800,0.8,3.146,0.8
34.90524942079,140.014851571839,0.9,2020-07-22 08:35:41.900,34.90524942079,140.014851571839,3.246,2020-07-22 08:35:44.246,34.8976842023549,139.902713306459,0.9,2020-07-22 08:35:41.900,0.9,3.246,0.9
38.7945508533411,140.014851571839,1,2020-07-22 08:35:42.000,38.7945508533411,140.014851571839,3.346,2020-07-22 08:35:44.346,38.7838706830899,139.902713306459,1,2020-07-22 08:35:42.000,1,3.346,1
42.6838522858922,140.014851571839,1.1,2020-07-22 08:35:42.100,42.6838522858922,140.014851571839,3.446,2020-07-22 08:35:44.446,42.6700571638249,139.902713306459,1.1,2020-07-22 08:35:42.100,1.1,3.446,1.1
46.5731537184433,140.014851571839,1.2,2020-07-22 08:35:42.200,46.5731537184433,140.014851571839,3.546,2020-07-22 08:35:44.546,46.5562436445599,139.902713306459,1.2,2020-07-22 08:35:42.200,1.2,3.546,1.2
50.4624551509943,140.014851571839,1.3,2020-07-22 08:35:42.300,50.4624551509943,140.014851571839,3.646,2020-07-22 08:35:44.646,50.4424301252948,139.902713306459,1.3,2020-07-22 08:35:42.300,1.3,3.646,1.3
54.3517565835454,140.014851571839,1.4,2020-07-22 08:35:42.400,54.3517565835454,140.014851571839,3.746,2020-07-22 08:35:44.746,54.3286166060298,139.902713306459,1.4,2020-07-22 08:35:42.400,1.4,3.746,1.4
58.2410580160965,140.014851571839,1.5,2020-07-22 08:35:42.500,58.2410580160965,140.014851571839,3.846,2020-07-22 08:35:44.846,58.2148030867648,139.902713306459,1.5,2020-07-22 08:35:42.500,1.5,3.846,1.5
62.1303594486476,140.014851571839,1.6,2020-07-22 08:35:42.600,62.1303594486476,140.014851571839,3.946,2020-07-22 08:35:44.946,62.1009895674998,139.902713306459,1.6,2020-07-22 08:35:42.600,1.6,3.946,1.6
66.0196608811987,140.014851571839,1.7,2020-07-22 08:35:42.700,66.0196608811987,140.014851571839,4.046,2020-07-22 08:35:45.046,65.9871760482347,139.902713306459,1.7,2020-07-22 08:35:42.700,1.7,4.046,1.7
69.9089623137498,140.014851571839,1.8,2020-07-22 08:35:42.800,69.9089623137498,140.014851571839,4.146,2020-07-22 08:35:45.146,69.8733625289697,139.902713306459,1.8,2020-07-22 08:35:42.800,1.8,4.146,1.8
73.7982637463009,140.014851571839,1.9,2020-07-22 08:35:42.900,73.7982637463009,140.014851571839,4.246,2020-07-22 08:35:45.246,73.7595490097047,139.902713306459,1.9,2020-07-22 08:35:42.900,1.9,4.246,1.9
77.687565178852,140.014851571839,2,2020-07-22 08:35:43.000,77.687565178852,140.014851571839,4.346,2020-07-22 08:35:45.346,77.6457354904397,139.902713306459,2,2020-07-22 08:35:43.000,2,4.346,2
81.5768666114031,140.014851571839,2.1,2020-07-22 08:35:43.100,81.5768666114031,140.014851571839,4.446,2020-07-22 08:35:45.446,81.5319219711747,139.902713306459,2.1,2020-07-22 08:35:43.100,2.1,4.446,2.1
85.4661680439542,140.014851571839,2.2,2020-07-22 08:35:43.200,85.4661680439542,140.014851571839,4.546,2020-07-22 08:35:45.546,85.4181084519096,139.902713306459,2.2,2020-07-22 08:35:43.200,2.2,4.546,2.2
89.3554694765053,140.014851571839,2.3,2020-07-22 08:35:43.300,89.3554694765053,140.014851571839,4.646,2020-07-22 08:35:45.646,89.3042949326446,139.902713306459,2.3,2020-07-22 08:35:43.300,2.3,4.646,2.3
93.2447709090564,140.014851571839,2.4,2020-07-22 08:35:43.400,93.2447709090564,140.014851571839,4.746,2020-07-22 08:35:45.746,93.1904814133796,139.902713306459,2.4,2020-07-22 08:35:43.400,2.4,4.746,2.4
97.1340723416075,140.014851571839,2.5,2020-07-22 08:35:43.500,97.1340723416075,140.014851571839,4.846,2020-07-22 08:35:45.846,97.0766678941146,139.902713306459,2.5,2020-07-22 08:35:43.500,2.5,4.846,2.5
