Upper_xs,Upper_vs,Upper_ts,Upper_timestamps,Lower_xs,Lower_vs,Lower_ts,Lower_timestamps,Esf_xs,Esf_vs,Esf_ts,Esf_timestamps,Upper_absolute_ts,Lower_absolute_ts,Esf_absolute_ts
0,0,0,2020-07-22 08:55:00.000,0,0,5.889,2020-07-22 08:55:05.889,0,0,0,2020-07-22 08:55:00.000,0,5.889,0
0.00490045765217116,0.352803390166225,0.1,2020-07-22 08:55:00.100,0.00490045765217116,0.352803390166225,5.989,2020-07-22 08:55:05.989,0.00490045765217116,0.352803390166225,0.1,2020-07-22 08:55:00.100,0.1,5.989,0.1
0.0195985444985073,0.70542926752829,0.2,2020-07-22 08:55:00.200,0.0195985444985073,0.70542926752829,6.089,2020-07-22 08:55:06.089,0.0195985444985073,0.70542926752829,0.2,2020-07-22 08:55:00.200,0.2,6.089,0.2
0.0440893267576094,1.05787742552567,0.3,2020-07-22 08:55:00.300,0.0440893267576094,1.05787742552567,6.189,2020-07-22 08:55:06.189,0.0440893267576094,1.05787742552567,0.3,2020-07-22 08:55:00.300,0.3,6.189,0.3
0.0783678649179447,1.41014765814931,0.4,2020-07-22 08:55:00.400,0.0783678649179447,1.41014765814931,6.289,2020-07-22 08:55:06.289,0.0783678649179447,1.41014765814931,0.4,2020-07-22 08:55:00.400,0.4,6.289,0.4
0.122429213753168,1.76223975994178,0.5,2020-07-22 08:55:00.500,0.122429213753168,1.76223975994178,6.389,2020-07-22 08:55:06.389,0.122429213753168,1.76223975994178,0.5,2020-07-22 08:55:00.500,0.5,6.389,0.5
0.176268422337447,2.1141535259975,0.6,2020-07-22 08:55:00.600,0.176268422337447,2.1141535259975,6.489,2020-07-22 08:55:06.489,0.176268422337447,2.1141535259975,0.6,2020-07-22 08:55:00.600,0.6,6.489,0.6
0.239880534060794,2.46588875196289,0.7,2020-07-22 08:55:00.700,0.239880534060794,2.46588875196289,6.589,2020-07-22 08:55:06.589,0.239880534060794,2.46588875196289,0.7,2020-07-22 08:55:00.700,0.7,6.589,0.7
0.313260586644403,2.81744523403655,0.8,2020-07-22 08:55:00.800,0.313260586644403,2.81744523403655,6.689,2020-07-22 08:55:06.689,0.313260586644403,2.81744523403655,0.8,2020-07-22 08:55:00.800,0.8,6.689,0.8
0.396403612155988,3.16882276896945,0.9,2020-07-22 08:55:00.900,0.396403612155988,3.16882276896945,6.789,2020-07-22 08:55:06.789,0.396403612155988,3.16882276896945,0.9,2020-07-22 08:55:00.900,0.9,6.789,0.9
