Upper_xs,Upper_vs,Upper_ts,Upper_timestamps,Lower_xs,Lower_vs,Lower_ts,Lower_timestamps,Esf_xs,Esf_vs,Esf_ts,Esf_timestamps,Upper_absolute_ts,Lower_absolute_ts,Esf_absolute_ts
0,59.9964,0,2020-07-22 09:18:43.999,0,59.9964,8.988,2020-07-22 09:18:52.987,0,60,0,2020-07-22 09:18:43.999,0,8.988,0
1.67099724377846,60.3153684075153,0.1,2020-07-22 09:18:44.099,1.67099724377846,60.3153684075153,9.088,2020-07-22 09:18:53.087,1.66814382229088,60.0709034699625,0.1,2020-07-22 09:18:44.099,0.1,9.088,0.1
3.34642414398721,60.3153684075153,0.2,2020-07-22 09:18:44.199,3.34642414398721,60.3153684075153,9.188,2020-07-22 09:18:53.187,3.33678002978984,60.0709034699625,0.2,2020-07-22 09:18:44.199,0.2,9.188,0.2
5.02185104419597,60.3153684075153,0.3,2020-07-22 09:18:44.299,5.02185104419597,60.3153684075153,9.288,2020-07-22 09:18:53.287,5.0054162372888,60.0709034699625,0.3,2020-07-22 09:18:44.299,0.3,9.288,0.3
6.69727794440473,60.3153684075153,0.4,2020-07-22 09:18:44.399,6.69727794440473,60.3153684075153,9.388,2020-07-22 09:18:53.387,6.67405244478776,60.0709034699625,0.4,2020-07-22 09:18:44.399,0.4,9.388,0.4
8.37270484461349,60.3153684075153,0.5,2020-07-22 09:18:44.499,8.37270484461349,60.3153684075153,9.488,2020-07-22 09:18:53.487,8.34268865228671,60.0709034699625,0.5,2020-07-22 09:18:44.499,0.5,9.488,0.5
10.0481317448222,60.3153684075153,0.6,2020-07-22 09:18:44.599,10.0481317448222,60.3153684075153,9.588,2020-07-22 09:18:53.587,10.0113248597857,60.0709034699625,0.6,2020-07-22 09:18:44.599,0.6,9.588,0.6
11.723558645031,60.3153684075153,0.7,2020-07-22 09:18:44.699,11.723558645031,60.3153684075153,9.688,2020-07-22 09:18:53.687,11.6799610672846,60.0709034699625,0.7,2020-07-22 09:18:44.699,0.7,9.688,0.7
13.3989855452398,60.3153684075153,0.8,2020-07-22 09:18:44.799,13.3989855452398,60.3153684075153,9.788,2020-07-22 09:18:53.787,13.3485972747836,60.0709034699625,0.8,2020-07-22 09:18:44.799,0.8,9.788,0.8
15.0744124454485,60.3153684075153,0.9,2020-07-22 09:18:44.899,15.0744124454485,60.3153684075153,9.888,2020-07-22 09:18:53.887,15.0172334822825,60.0709034699625,0.9,2020-07-22 09:18:44.899,0.9,9.888,0.9
16.7498393456573,60.3153684075153,1,2020-07-22 09:18:44.999,16.7498393456573,60.3153684075153,9.988,2020-07-22 09:18:53.987,16.6858696897815,60.0709034699625,1,2020-07-22 09:18:44.999,1,9.988,1
18.425266245866,60.3153684075153,1.1,2020-07-22 09:18:45.099,18.425266245866,60.3153684075153,10.088,2020-07-22 09:18:54.087,18.3545058972805,60.0709034699625,1.1,2020-07-22 09:18:45.099,1.1,10.088,1.1
20.1006931460748,60.3153684075153,1.2,2020-07-22 09:18:45.199,20.1006931460748,60.3153684075153,10.188,2020-07-22 09:18:54.187,20.0231421047794,60.0709034699625,1.2,2020-07-22 09:18:45.199,1.2,10.188,1.2
21.7761200462836,60.3153684075153,1.3,2020-07-22 09:18:45.299,21.7761200462836,60.3153684075153,10.288,2020-07-22 09:18:54.287,21.6917783122784,60.0709034699625,1.3,2020-07-22 09:18:45.299,1.3,10.288,1.3
23.4515469464923,60.3153684075153,1.4,2020-07-22 09:18:45.399,23.4515469464923,60.3153684075153,10.388,2020-07-22 09:18:54.387,23.3604145197773,60.0709034699625,1.4,2020-07-22 09:18:45.399,1.4,10.388,1.4
25.1269738467011,60.3153684075153,1.5,2020-07-22 09:18:45.499,25.1269738467011,60.3153684075153,10.488,2020-07-22 09:18:54.487,25.0290507272763,60.0709034699625,1.5,2020-07-22 09:18:45.499,1.5,10.488,1.5
26.8024007469098,60.3153684075153,1.6,2020-07-22 09:18:45.599,26.8024007469098,60.3153684075153,10.588,2020-07-22 09:18:54.587,26.6976869347752,60.0709034699625,1.6,2020-07-22 09:18:45.599,1.6,10.588,1.6
28.4778276471186,60.3153684075153,1.7,2020-07-22 09:18:45.699,28.4778276471186,60.3153684075153,10.688,2020-07-22 09:18:54.687,28.3663231422742,60.0709034699625,1.7,2020-07-22 09:18:45.699,1.7,10.688,1.7
30.1532545473274,60.3153684075153,1.8,2020-07-22 09:18:45.799,30.1532545473274,60.3153684075153,10.788,2020-07-22 09:18:54.787,30.0349593497731,60.0709034699625,1.8,2020-07-22 09:18:45.799,1.8,10.788,1.8
31.8286814475361,60.3153684075153,1.9,2020-07-22 09:18:45.899,31.8286814475361,60.3153684075153,10.888,2020-07-22 09:18:54.887,31.7035955572721,60.0709034699625,1.9,2020-07-22 09:18:45.899,1.9,10.888,1.9
33.5041083477449,60.3153684075153,2,2020-07-22 09:18:45.999,33.5041083477449,60.3153684075153,10.988,2020-07-22 09:18:54.987,33.3722317647711,60.0709034699625,2,2020-07-22 09:18:45.999,2,10.988,2
35.1795352479536,60.3153684075153,2.1,2020-07-22 09:18:46.099,35.1795352479536,60.3153684075153,11.088,2020-07-22 09:18:55.087,35.04086797227,60.0709034699625,2.1,2020-07-22 09:18:46.099,2.1,11.088,2.1
36.8549621481624,60.3153684075153,2.2,2020-07-22 09:18:46.199,36.8549621481624,60.3153684075153,11.188,2020-07-22 09:18:55.187,36.709504179769,60.0709034699625,2.2,2020-07-22 09:18:46.199,2.2,11.188,2.2
38.5303890483711,60.3153684075153,2.3,2020-07-22 09:18:46.299,38.5303890483711,60.3153684075153,11.288,2020-07-22 09:18:55.287,38.3781403872679,60.0709034699625,2.3,2020-07-22 09:18:46.299,2.3,11.288,2.3
40.2058159485799,60.3153684075153,2.4,2020-07-22 09:18:46.399,40.2058159485799,60.3153684075153,11.388,2020-07-22 09:18:55.387,40.0467765947669,60.0709034699625,2.4,2020-07-22 09:18:46.399,2.4,11.388,2.4
41.8812428487886,60.3153684075153,2.5,2020-07-22 09:18:46.499,41.8812428487886,60.3153684075153,11.488,2020-07-22 09:18:55.487,41.7154128022658,60.0709034699625,2.5,2020-07-22 09:18:46.499,2.5,11.488,2.5
43.5566697489974,60.3153684075153,2.6,2020-07-22 09:18:46.599,43.5566697489974,60.3153684075153,11.588,2020-07-22 09:18:55.587,43.3840490097648,60.0709034699625,2.6,2020-07-22 09:18:46.599,2.6,11.588,2.6
45.2320966492062,60.3153684075153,2.7,2020-07-22 09:18:46.699,45.2320966492062,60.3153684075153,11.688,2020-07-22 09:18:55.687,45.0526852172638,60.0709034699625,2.7,2020-07-22 09:18:46.699,2.7,11.688,2.7
46.9075235494149,60.3153684075153,2.8,2020-07-22 09:18:46.799,46.9075235494149,60.3153684075153,11.788,2020-07-22 09:18:55.787,46.7213214247627,60.0709034699625,2.8,2020-07-22 09:18:46.799,2.8,11.788,2.8
48.5829504496237,60.3153684075153,2.9,2020-07-22 09:18:46.899,48.5829504496237,60.3153684075153,11.888,2020-07-22 09:18:55.887,48.3899576322617,60.0709034699625,2.9,2020-07-22 09:18:46.899,2.9,11.888,2.9
50.2583773498324,60.3153684075153,3,2020-07-22 09:18:46.999,50.2583773498324,60.3153684075153,11.988,2020-07-22 09:18:55.987,50.0585938397606,60.0709034699625,3,2020-07-22 09:18:46.999,3,11.988,3
51.9338042500412,60.3153684075153,3.1,2020-07-22 09:18:47.099,51.9338042500412,60.3153684075153,12.088,2020-07-22 09:18:56.087,51.7272300472596,60.0709034699625,3.1,2020-07-22 09:18:47.099,3.1,12.088,3.1
53.6092311502499,60.3153684075153,3.2,2020-07-22 09:18:47.199,53.6092311502499,60.3153684075153,12.188,2020-07-22 09:18:56.187,53.3958662547585,60.0709034699625,3.2,2020-07-22 09:18:47.199,3.2,12.188,3.2
55.2846580504587,60.3153684075153,3.3,2020-07-22 09:18:47.299,55.2846580504587,60.3153684075153,12.288,2020-07-22 09:18:56.287,55.0645024622575,60.0709034699625,3.3,2020-07-22 09:18:47.299,3.3,12.288,3.3
56.9600849506674,60.3153684075153,3.4,2020-07-22 09:18:47.399,56.9600849506674,60.3153684075153,12.388,2020-07-22 09:18:56.387,56.7331386697564,60.0709034699625,3.4,2020-07-22 09:18:47.399,3.4,12.388,3.4
58.6355118508762,60.3153684075153,3.5,2020-07-22 09:18:47.499,58.6355118508762,60.3153684075153,12.488,2020-07-22 09:18:56.487,58.4017748772554,60.0709034699625,3.5,2020-07-22 09:18:47.499,3.5,12.488,3.5
60.310938751085,60.3153684075153,3.6,2020-07-22 09:18:47.599,60.310938751085,60.3153684075153,12.588,2020-07-22 09:18:56.587,60.0704110847544,60.0709034699625,3.6,2020-07-22 09:18:47.599,3.6,12.588,3.6
61.9863656512937,60.3153684075153,3.7,2020-07-22 09:18:47.699,61.9863656512937,60.3153684075153,12.688,2020-07-22 09:18:56.687,61.7390472922533,60.0709034699625,3.7,2020-07-22 09:18:47.699,3.7,12.688,3.7
63.6617925515025,60.3153684075153,3.8,2020-07-22 09:18:47.799,63.6617925515025,60.3153684075153,12.788,2020-07-22 09:18:56.787,63.4076834997523,60.0709034699625,3.8,2020-07-22 09:18:47.799,3.8,12.788,3.8
65.3372194517112,60.3153684075153,3.9,2020-07-22 09:18:47.899,65.3372194517112,60.3153684075153,12.888,2020-07-22 09:18:56.887,65.0763197072512,60.0709034699625,3.9,2020-07-22 09:18:47.899,3.9,12.888,3.9
67.01264635192,60.3153684075153,4,2020-07-22 09:18:47.999,67.01264635192,60.3153684075153,12.988,2020-07-22 09:18:56.987,66.7449559147502,60.0709034699625,4,2020-07-22 09:18:47.999,4,12.988,4
