Upper_xs,Upper_vs,Upper_ts,Upper_timestamps,Lower_xs,Lower_vs,Lower_ts,Lower_timestamps,Esf_xs,Esf_vs,Esf_ts,Esf_timestamps,Upper_absolute_ts,Lower_absolute_ts,Esf_absolute_ts
0,0,0,2020-07-22 09:54:59.999,0,0,7.458,2020-07-22 09:55:07.457,0,0,0,2020-07-22 09:54:59.999,0,7.458,0
0.00801785321573422,0.577217197845218,0.1,2020-07-22 09:55:00.099,0.00801785321573422,0.577217197845218,7.558,2020-07-22 09:55:07.557,0.00801785321573422,0.577217197845218,0.1,2020-07-22 09:55:00.099,0.1,7.558,0.1
0.0320638255931588,1.15402444559404,0.2,2020-07-22 09:55:00.199,0.0320638255931588,1.15402444559404,7.658,2020-07-22 09:55:07.657,0.0320638255931588,1.15402444559404,0.2,2020-07-22 09:55:00.199,0.2,7.658,0.2
0.0721265184630374,1.7304209397392,0.3,2020-07-22 09:55:00.299,0.0721265184630374,1.7304209397392,7.758,2020-07-22 09:55:07.757,0.0721265184630374,1.7304209397392,0.3,2020-07-22 09:55:00.299,0.3,7.758,0.3
0.128194510876909,2.30640587968421,0.4,2020-07-22 09:55:00.399,0.128194510876909,2.30640587968421,7.858,2020-07-22 09:55:07.857,0.128194510876909,2.30640587968421,0.4,2020-07-22 09:55:00.399,0.4,7.858,0.4
0.200256359687977,2.88197846774567,0.5,2020-07-22 09:55:00.499,0.200256359687977,2.88197846774567,7.958,2020-07-22 09:55:07.957,0.200256359687977,2.88197846774567,0.5,2020-07-22 09:55:00.499,0.5,7.958,0.5
0.288300599632055,3.45713790915554,0.6,2020-07-22 09:55:00.599,0.288300599632055,3.45713790915554,8.058,2020-07-22 09:55:08.057,0.288300599632055,3.45713790915554,0.6,2020-07-22 09:55:00.599,0.6,8.058,0.6
0.39231574340859,4.03188341206345,0.7,2020-07-22 09:55:00.699,0.39231574340859,4.03188341206345,8.158,2020-07-22 09:55:08.157,0.39231574340859,4.03188341206345,0.7,2020-07-22 09:55:00.699,0.7,8.158,0.7
0.512290281761727,4.60621418753886,0.8,2020-07-22 09:55:00.799,0.512290281761727,4.60621418753886,8.258,2020-07-22 09:55:08.257,0.512290281761727,4.60621418753886,0.8,2020-07-22 09:55:00.799,0.8,8.258,0.8
0.648212683561459,5.18012944957322,0.9,2020-07-22 09:55:00.899,0.648212683561459,5.18012944957322,8.358,2020-07-22 09:55:08.357,0.648212683561459,5.18012944957322,0.9,2020-07-22 09:55:00.899,0.9,8.358,0.9
0.80007139588481,5.75362841508215,1,2020-07-22 09:55:00.999,0.80007139588481,5.75362841508215,8.458,2020-07-22 09:55:08.457,0.80007139588481,5.75362841508215,1,2020-07-22 09:55:00.999,1,8.458,1
0.967854844097103,6.3267103039075,1.1,2020-07-22 09:55:01.099,0.967854844097103,6.3267103039075,8.558,2020-07-22 09:55:08.557,0.967854844097103,6.3267103039075,1.1,2020-07-22 09:55:01.099,1.1,8.558,1.1
1.15155143193326,6.89937433881941,1.2,2020-07-22 09:55:01.199,1.15155143193326,6.89937433881941,8.658,2020-07-22 09:55:08.657,1.15155143193326,6.89937433881941,1.2,2020-07-22 09:55:01.199,1.2,8.658,1.2
1.3511495415792,7.47161974551831,1.3,2020-07-22 09:55:01.299,1.3511495415792,7.47161974551831,8.758,2020-07-22 09:55:08.757,1.3511495415792,7.47161974551831,1.3,2020-07-22 09:55:01.299,1.3,8.758,1.3
1.5666375337532,8.04344575263688,1.4,2020-07-22 09:55:01.399,1.5666375337532,8.04344575263688,8.858,2020-07-22 09:55:08.857,1.5666375337532,8.04344575263688,1.4,2020-07-22 09:55:01.399,1.4,8.858,1.4
1.79800374778746,8.61485159174204,1.5,2020-07-22 09:55:01.499,1.79800374778746,8.61485159174204,8.958,2020-07-22 09:55:08.957,1.79800374778746,8.61485159174204,1.5,2020-07-22 09:55:01.499,1.5,8.958,1.5
2.04523650170957,9.18583649733675,1.6,2020-07-22 09:55:01.599,2.04523650170957,9.18583649733675,9.058,2020-07-22 09:55:09.057,2.04523650170957,9.18583649733675,1.6,2020-07-22 09:55:01.599,1.6,9.058,1.6
2.30832409232411,9.75639970686196,1.7,2020-07-22 09:55:01.699,2.30832409232411,9.75639970686196,9.158,2020-07-22 09:55:09.157,2.30832409232411,9.75639970686196,1.7,2020-07-22 09:55:01.699,1.7,9.158,1.7
2.5872547952943,10.3265404606984,1.8,2020-07-22 09:55:01.799,2.5872547952943,10.3265404606984,9.258,2020-07-22 09:55:09.257,2.5872547952943,10.3265404606984,1.8,2020-07-22 09:55:01.799,1.8,9.258,1.8
2.88201686522367,10.8962580021681,1.9,2020-07-22 09:55:01.899,2.88201686522367,10.8962580021681,9.358,2020-07-22 09:55:09.357,2.88201686522367,10.8962580021681,1.9,2020-07-22 09:55:01.899,1.9,9.358,1.9
3.19259853573779,11.4655515775368,2,2020-07-22 09:55:01.999,3.19259853573779,11.4655515775368,9.458,2020-07-22 09:55:09.457,3.19259853573779,11.4655515775368,2,2020-07-22 09:55:01.999,2,9.458,2
3.51898801956608,12.0344204360147,2.1,2020-07-22 09:55:02.099,3.51898801956608,12.0344204360147,9.558,2020-07-22 09:55:09.557,3.51898801956608,12.0344204360147,2.1,2020-07-22 09:55:02.099,2.1,9.558,2.1
3.86117350862359,12.602863829759,2.2,2020-07-22 09:55:02.199,3.86117350862359,12.602863829759,9.658,2020-07-22 09:55:09.657,3.86117350862359,12.602863829759,2.2,2020-07-22 09:55:02.199,2.2,9.658,2.2
4.21914317409291,13.1708810138748,2.3,2020-07-22 09:55:02.299,4.21914317409291,13.1708810138748,9.758,2020-07-22 09:55:09.757,4.21914317409291,13.1708810138748,2.3,2020-07-22 09:55:02.299,2.3,9.758,2.3
4.59288516650608,13.7384712464174,2.4,2020-07-22 09:55:02.399,4.59288516650608,13.7384712464174,9.858,2020-07-22 09:55:09.857,4.59288516650608,13.7384712464174,2.4,2020-07-22 09:55:02.399,2.4,9.858,2.4
4.98238761582653,14.305633788393,2.5,2020-07-22 09:55:02.499,4.98238761582653,14.305633788393,9.958,2020-07-22 09:55:09.957,4.98238761582653,14.305633788393,2.5,2020-07-22 09:55:02.499,2.5,9.958,2.5
5.38763863153113,14.8723679037609,2.6,2020-07-22 09:55:02.599,5.38763863153113,14.8723679037609,10.058,2020-07-22 09:55:10.057,5.38763863153113,14.8723679037609,2.6,2020-07-22 09:55:02.599,2.6,10.058,2.6
5.80862630269216,15.4386728594347,2.7,2020-07-22 09:55:02.699,5.80862630269216,15.4386728594347,10.158,2020-07-22 09:55:10.157,5.80862630269216,15.4386728594347,2.7,2020-07-22 09:55:02.699,2.7,10.158,2.7
6.24533869805947,16.0045479252836,2.8,2020-07-22 09:55:02.799,6.24533869805947,16.0045479252836,10.258,2020-07-22 09:55:10.257,6.24533869805947,16.0045479252836,2.8,2020-07-22 09:55:02.799,2.8,10.258,2.8
6.69776386614254,16.569992374134,2.9,2020-07-22 09:55:02.899,6.69776386614254,16.569992374134,10.358,2020-07-22 09:55:10.357,6.69776386614254,16.569992374134,2.9,2020-07-22 09:55:02.899,2.9,10.358,2.9
7.16588983529271,17.1350054817707,3,2020-07-22 09:55:02.999,7.16588983529271,17.1350054817707,10.458,2020-07-22 09:55:10.457,7.16588983529271,17.1350054817707,3,2020-07-22 09:55:02.999,3,10.458,3
7.64970461378528,17.6995865269382,3.1,2020-07-22 09:55:03.099,7.64970461378528,17.6995865269382,10.558,2020-07-22 09:55:10.557,7.64970461378528,17.6995865269382,3.1,2020-07-22 09:55:03.099,3.1,10.558,3.1
8.14919618990185,18.263734791342,3.2,2020-07-22 09:55:03.199,8.14919618990185,18.263734791342,10.658,2020-07-22 09:55:10.657,8.14919618990185,18.263734791342,3.2,2020-07-22 09:55:03.199,3.2,10.658,3.2
8.66435253201249,18.82744955965,3.3,2020-07-22 09:55:03.299,8.66435253201249,18.82744955965,10.758,2020-07-22 09:55:10.757,8.66435253201249,18.82744955965,3.3,2020-07-22 09:55:03.299,3.3,10.758,3.3
9.19516158865813,19.3907301194932,3.4,2020-07-22 09:55:03.399,9.19516158865813,19.3907301194932,10.858,2020-07-22 09:55:10.857,9.19516158865813,19.3907301194932,3.4,2020-07-22 09:55:03.399,3.4,10.858,3.4
9.74161128863282,19.9535757614675,3.5,2020-07-22 09:55:03.499,9.74161128863282,19.9535757614675,10.958,2020-07-22 09:55:10.957,9.74161128863282,19.9535757614675,3.5,2020-07-22 09:55:03.499,3.5,10.958,3.5
10.3036895410661,20.5159857791344,3.6,2020-07-22 09:55:03.599,10.3036895410661,20.5159857791344,11.058,2020-07-22 09:55:11.057,10.3036895410661,20.5159857791344,3.6,2020-07-22 09:55:03.599,3.6,11.058,3.6
10.8813842355056,21.0779594690219,3.7,2020-07-22 09:55:03.699,10.8813842355056,21.0779594690219,11.158,2020-07-22 09:55:11.157,10.8813842355056,21.0779594690219,3.7,2020-07-22 09:55:03.699,3.7,11.158,3.7
11.4746832419989,21.6394961306261,3.8,2020-07-22 09:55:03.799,11.4746832419989,21.6394961306261,11.258,2020-07-22 09:55:11.257,11.4746832419989,21.6394961306261,3.8,2020-07-22 09:55:03.799,3.8,11.258,3.8
12.0835744111768,22.2005950664116,3.9,2020-07-22 09:55:03.899,12.0835744111768,22.2005950664116,11.358,2020-07-22 09:55:11.357,12.0835744111768,22.2005950664116,3.9,2020-07-22 09:55:03.899,3.9,11.358,3.9
12.708045574335,22.7612555818131,4,2020-07-22 09:55:03.999,12.708045574335,22.7612555818131,11.458,2020-07-22 09:55:11.457,12.708045574335,22.7612555818131,4,2020-07-22 09:55:03.999,4,11.458,4
13.3480845435173,23.3214769852355,4.1,2020-07-22 09:55:04.099,13.3480845435173,23.3214769852355,11.558,2020-07-22 09:55:11.557,13.3480845435173,23.3214769852355,4.1,2020-07-22 09:55:04.099,4.1,11.558,4.1
14.0036791115975,23.8812585880556,4.2,2020-07-22 09:55:04.199,14.0036791115975,23.8812585880556,11.658,2020-07-22 09:55:11.657,14.0036791115975,23.8812585880556,4.2,2020-07-22 09:55:04.199,4.2,11.658,4.2
14.6748170523624,24.4405997046223,4.3,2020-07-22 09:55:04.299,14.6748170523624,24.4405997046223,11.758,2020-07-22 09:55:11.757,14.6748170523624,24.4405997046223,4.3,2020-07-22 09:55:04.299,4.3,11.758,4.3
15.3614861205944,24.9994996522579,4.4,2020-07-22 09:55:04.399,15.3614861205944,24.9994996522579,11.858,2020-07-22 09:55:11.857,15.3614861205944,24.9994996522579,4.4,2020-07-22 09:55:04.399,4.4,11.858,4.4
16.0636740521535,25.5579577512584,4.5,2020-07-22 09:55:04.499,16.0636740521535,25.5579577512584,11.958,2020-07-22 09:55:11.957,16.0636740521535,25.5579577512584,4.5,2020-07-22 09:55:04.499,4.5,11.958,4.5
16.7813685640608,26.1159733248948,4.6,2020-07-22 09:55:04.599,16.7813685640608,26.1159733248948,12.058,2020-07-22 09:55:12.057,16.7813685640608,26.1159733248948,4.6,2020-07-22 09:55:04.599,4.6,12.058,4.6
17.5145573545804,26.6735456994132,4.7,2020-07-22 09:55:04.699,17.5145573545804,26.6735456994132,12.158,2020-07-22 09:55:12.157,17.5145573545804,26.6735456994132,4.7,2020-07-22 09:55:04.699,4.7,12.158,4.7
18.2632281033024,27.2306742040358,4.8,2020-07-22 09:55:04.799,18.2632281033024,27.2306742040358,12.258,2020-07-22 09:55:12.257,18.2632281033024,27.2306742040358,4.8,2020-07-22 09:55:04.799,4.8,12.258,4.8
19.0273684712257,27.7873581709613,4.9,2020-07-22 09:55:04.899,19.0273684712257,27.7873581709613,12.358,2020-07-22 09:55:12.357,19.0273684712257,27.7873581709613,4.9,2020-07-22 09:55:04.899,4.9,12.358,4.9
